"","pitcher","game_pk","Segmentation_tier2","game","performance","inning","p_per_inning"
"12358",666745,716480,"B1",1,10,3.334,2.999400119976
"12359",666745,716563,"A",1,-6,2.667,-2.24971878515186
"12360",666745,716628,"A+",1,8,2,4
"12361",666745,716670,"A+",1,9,2,4.5
"12362",666745,716746,"A",1,4,3,1.33333333333333
"12363",666745,716795,"A",1,6,3.333,1.8001800180018
"12364",666745,716872,"A",1,2,2,1
"12365",666745,717025,"A",1,0,4.667,0
"12366",666745,717110,"B2",1,2,1.333,1.50037509377344
"12367",666745,718164,"B1",1,20,5.333,3.75023438964935
"12368",666808,716381,"A",1,1,0.667,1.49925037481259
"12369",666808,716426,"A",1,4,0.667,5.99700149925038
"12370",666808,716439,"A++",1,3,0.333,9.009009009009
"12371",666808,716474,"A++",1,-4,1,-4
"12372",666808,716540,"B1",1,13,0.667,19.4902548725637
"12373",666808,716571,"A",1,12,0.333,36.036036036036
"12374",666808,716605,"A++",1,-2,1,-2
"12375",666808,716632,"A++",1,3,1,3
"12376",666808,716634,"B1",1,4,0.667,5.99700149925038
"12377",666808,716668,"A",1,7,0.667,10.4947526236882
"12378",666808,716699,"B2",1,-4,0.667,-5.99700149925038
"12379",666808,716819,"B1",1,-4,0.667,-5.99700149925038
"12380",666808,716823,"B1",1,0,0.667,0
"12381",666808,716879,"B1",1,19,0,Inf
"12382",666808,716899,"A",1,9,0.333,27.027027027027
"12383",666808,716927,"A++",1,-6,1.334,-4.49775112443778
"12384",666808,717008,"A++",1,7,0.666,10.5105105105105
"12385",666808,717090,"B1",1,-6,0.667,-8.99550224887557
"12386",666808,717151,"A",1,4,0.667,5.99700149925038
"12387",666808,717164,"A",1,0,0.667,0
"12388",666808,717190,"A",1,-6,0.667,-8.99550224887557
"12389",666808,717197,"A",1,1,0.667,1.49925037481259
"12390",666808,717221,"A",1,10,0.667,14.9925037481259
"12391",666808,717272,"A",1,-6,0.667,-8.99550224887557
"12392",666808,717360,"A",1,6,0.333,18.018018018018
"12393",666808,717375,"A++",1,-4,0.667,-5.99700149925038
"12394",666808,717398,"A",1,3,0.667,4.49775112443778
"12395",666808,717416,"A",1,3,0.333,9.009009009009
"12396",666808,717451,"A",1,-4,0.667,-5.99700149925038
"12397",666808,717490,"A",1,-2,0.667,-2.99850074962519
"12398",666808,717516,"A",1,13,0.667,19.4902548725637
"12399",666808,717556,"A",1,1,0.667,1.49925037481259
"12400",666808,717604,"A++",1,-6,1,-6
"12401",666808,717639,"A",1,7,0.667,10.4947526236882
"12402",666808,717641,"B1",1,0,0.667,0
"12403",666808,717674,"A",1,-1,0.667,-1.49925037481259
"12404",666808,717697,"A++",1,-2,0.667,-2.99850074962519
"12405",666808,717702,"B1",1,1,0.334,2.99401197604791
"12406",666808,717731,"A",1,10,0.667,14.9925037481259
"12407",666808,717767,"B1",1,-1,0.667,-1.49925037481259
"12408",666808,717791,"A++",1,12,1,12
"12409",666808,717846,"A",1,1,0.667,1.49925037481259
"12410",666808,717852,"A",1,-2,0.667,-2.99850074962519
"12411",666808,717916,"B1",1,-2,0.667,-2.99850074962519
"12412",666808,717953,"B2",1,0,0.667,0
"12413",666808,717999,"A",1,4,0.667,5.99700149925038
"12414",666808,718054,"A",1,-3,0.667,-4.49775112443778
"12415",666808,718078,"B1",1,4,0.667,5.99700149925038
"12416",666808,718103,"A",1,-4,0.667,-5.99700149925038
"12417",666808,718143,"B1",1,7,0.667,10.4947526236882
"12418",666808,718156,"A",1,9,0.667,13.4932533733133
"12419",666808,718170,"B1",1,-1,1,-1
"12420",666808,718215,"B1",1,-4,0.334,-11.9760479041916
"12421",666808,718250,"B1",1,-4,0.667,-5.99700149925038
"12422",666808,718287,"B1",1,0,0.334,0
"12423",666808,718293,"A",1,-1,0.667,-1.49925037481259
"12424",666808,718326,"A",1,1,0.667,1.49925037481259
"12425",666808,718337,"A",1,-2,0.667,-2.99850074962519
"12426",666808,718368,"A++",1,7,0.334,20.9580838323354
"12427",666808,718423,"B1",1,3,0,Inf
"12428",666808,718439,"A++",1,1,0.334,2.99401197604791
"12429",666808,718455,"A",1,-4,0.667,-5.99700149925038
"12430",666808,718478,"B1",1,4,0.667,5.99700149925038
"12431",666808,718511,"A++",1,-4,1,-4
"12432",666808,718585,"A++",1,7,1.667,4.19916016796641
"12433",666808,718624,"B1",1,-1,0.667,-1.49925037481259
"12434",666808,718672,"A",1,4,0.667,5.99700149925038
"12435",666808,718680,"A",1,-2,0.667,-2.99850074962519
"12436",666808,718762,"B1",1,10,0.333,30.03003003003
"12437",666818,716358,"B2",1,15,1.667,8.99820035992802
"12438",666818,716370,"A",1,0,0,NA
"12439",666818,716417,"B1",1,0,0,NA
"12440",666818,716443,"A",1,-4,1,-4
"12441",666818,716458,"B1",1,16,0.667,23.9880059970015
"12442",666818,716499,"B1",1,1,0.667,1.49925037481259
"12443",666818,716536,"A+",1,6,1.334,4.49775112443778
"12444",666818,716558,"A++",1,6,0.667,8.99550224887557
"12445",666818,716595,"B2",1,4,0.667,5.99700149925038
"12446",666818,716627,"A",1,1,0.667,1.49925037481259
"12447",666818,716692,"B1",1,-4,0.667,-5.99700149925038
"12448",666818,716702,"A",1,3,0.666,4.5045045045045
"12449",666818,716747,"B2",1,3,0.667,4.49775112443778
"12450",666818,716977,"A++",1,4,0,Inf
"12451",666818,716978,"A",1,28,1,28
"12452",666818,717003,"A",1,1,0.667,1.49925037481259
"12453",666818,717035,"B2",1,5,1,5
"12454",666818,717073,"B2",1,3,1,3
"12455",666818,717128,"A++",1,-2,0,-Inf
"12456",666818,717180,"A+",1,-2,0.667,-2.99850074962519
"12457",666818,717223,"B2",1,14,1,14
"12458",666818,717259,"A",1,0,0.667,0
"12459",666818,717289,"B2",1,3,1,3
"12460",666818,717321,"B2",1,6,1,6
"12461",666818,718010,"B2",1,8,2,4
"12462",666818,718118,"B2",1,7,1.667,4.19916016796641
"12463",666818,718139,"B1",1,19,0.667,28.4857571214393
"12464",666818,718598,"B1",1,12,0,Inf
"12465",666818,718656,"B1",1,5,1,5
"12466",666974,716367,"B2",1,-2,0,-Inf
"12467",666974,716402,"A",1,1,0.333,3.003003003003
"12468",666974,716434,"A",1,-6,0.667,-8.99550224887557
"12469",666974,716464,"A",1,-2,0.334,-5.98802395209581
"12470",666974,716483,"A",1,12,0.333,36.036036036036
"12471",666974,716514,"B1",1,6,0.667,8.99550224887557
"12472",666974,716530,"A++",1,-2,0,-Inf
"12473",666974,716553,"A++",1,0,1,0
"12474",666974,716586,"A",1,0,0.667,0
"12475",666974,716664,"B1",1,21,0.667,31.4842578710645
"12476",666974,716713,"B1",1,0,0.667,0
"12477",666974,716732,"B1",1,13,0.667,19.4902548725637
"12478",666974,716800,"B1",1,0,0,NA
"12479",666974,716836,"A",1,1,0.667,1.49925037481259
"12480",666974,716837,"A",1,0,0.667,0
"12481",666974,716874,"A",1,0,0.667,0
"12482",666974,716902,"A",1,-1,0.667,-1.49925037481259
"12483",666974,716930,"A",1,1,1,1
"12484",666974,716944,"B1",1,-1,0.667,-1.49925037481259
"12485",666974,717005,"A",1,-2,0.667,-2.99850074962519
"12486",666974,717018,"A",1,6,0.667,8.99550224887557
"12487",666974,717053,"B1",1,1,0,Inf
"12488",666974,717084,"B1",1,1,0.667,1.49925037481259
"12489",666974,717114,"B1",1,2,0.667,2.99850074962519
"12490",666974,717150,"B1",1,-2,0.667,-2.99850074962519
"12491",666974,717186,"B1",1,19,0.333,57.057057057057
"12492",666974,717200,"B1",1,-6,0.667,-8.99550224887557
"12493",666974,717237,"A",1,6,0.667,8.99550224887557
"12494",666974,717267,"A",1,13,0.667,19.4902548725637
"12495",666974,717291,"A",1,-2,0.667,-2.99850074962519
"12496",666974,717300,"B1",1,3,0.334,8.98203592814372
"12497",666974,717328,"A++",1,4,1,4
"12498",666974,717343,"B1",1,1,0.667,1.49925037481259
"12499",666974,717401,"A",1,6,0.667,8.99550224887557
"12500",666974,717417,"A",1,17,0.667,25.4872563718141
"12501",666974,717458,"A",1,1,0.667,1.49925037481259
"12502",666974,717487,"A",1,16,0.333,48.048048048048
"12503",666974,717513,"A++",1,3,0.667,4.49775112443778
"12504",666974,717541,"A",1,-4,0.667,-5.99700149925038
"12505",666974,717589,"A",1,4,1,4
"12506",666974,717628,"A",1,6,0.333,18.018018018018
"12507",666974,717687,"A",1,6,1,6
"12508",666974,717708,"A++",1,0,1,0
"12509",666974,717753,"A",1,10,0.666,15.015015015015
"12510",666974,717839,"A",1,6,0.667,8.99550224887557
"12511",666974,717849,"A",1,0,0.334,0
"12512",666974,717867,"A++",1,0,1,0
"12513",666974,717890,"B1",1,6,0.333,18.018018018018
"12514",666974,717920,"A",1,6,0.333,18.018018018018
"12515",666974,717967,"B1",1,6,0.666,9.009009009009
"12516",666974,717990,"A+",1,13,1,13
"12517",666974,718029,"B1",1,7,0.667,10.4947526236882
"12518",666974,718058,"A",1,8,1.667,4.79904019196161
"12519",666974,718102,"A",1,3,0.667,4.49775112443778
"12520",666974,718115,"B1",1,7,0.667,10.4947526236882
"12521",666974,718137,"A",1,-4,0.667,-5.99700149925038
"12522",666974,718154,"B1",1,-2,0.667,-2.99850074962519
"12523",666974,718193,"A",1,6,0.667,8.99550224887557
"12524",666974,718227,"A",1,-2,0.667,-2.99850074962519
"12525",666974,718246,"A+",1,-1,1.667,-0.599880023995201
"12526",666974,718277,"A",1,-6,1.667,-3.59928014397121
"12527",666974,718312,"A++",1,-3,1.667,-1.7996400719856
"12528",666974,718336,"B1",1,1,0.667,1.49925037481259
"12529",666974,718360,"A++",1,-4,1,-4
"12530",666974,718401,"A",1,0,0.667,0
"12531",666974,718416,"B1",1,1,1.334,0.749625187406297
"12532",666974,718447,"A+",1,-4,0.667,-5.99700149925038
"12533",666974,718472,"B1",1,-6,1.334,-4.49775112443778
"12534",666974,718518,"B1",1,0,0.334,0
"12535",666974,718531,"A",1,-2,0.667,-2.99850074962519
"12536",666974,718570,"A",1,-4,0.667,-5.99700149925038
"12537",666974,718583,"A++",1,-2,1.334,-1.49925037481259
"12538",667427,718146,"A+",1,1,0.334,2.99401197604791
"12539",667427,718200,"A",1,5,1.333,3.75093773443361
"12540",667427,718280,"A",1,2,0.667,2.99850074962519
"12541",667427,718299,"B1",1,1,0.667,1.49925037481259
"12542",667427,718319,"A+",1,11,1,11
"12543",667427,718357,"A",1,5,0.667,7.49625187406297
"12544",667427,718377,"A",1,3,0.667,4.49775112443778
"12545",667427,718437,"A",1,5,0.667,7.49625187406297
"12546",667427,718490,"A",1,4,0.667,5.99700149925038
"12547",667427,718506,"B2",1,4,0.334,11.9760479041916
"12548",667427,718546,"A++",1,9,0,Inf
"12549",667427,718565,"A",1,0,0.667,0
"12550",667427,718596,"A",1,6,0.333,18.018018018018
"12551",667427,718618,"A+",1,1,0.667,1.49925037481259
"12552",667427,718635,"B2",1,-6,0.667,-8.99550224887557
"12553",667427,718689,"A++",1,4,0.667,5.99700149925038
"12554",667427,718707,"A++",1,-6,1,-6
"12555",667427,718734,"B2",1,4,0,Inf
"12556",667427,718769,"A",1,1,0.667,1.49925037481259
"12557",667463,716353,"A",1,-4,0.667,-5.99700149925038
"12558",667463,716372,"B1",1,9,0.667,13.4932533733133
"12559",667463,716457,"A",1,6,0.333,18.018018018018
"12560",667463,716531,"A",1,6,0.667,8.99550224887557
"12561",667463,716541,"A",1,10,0.667,14.9925037481259
"12562",667463,716604,"A",1,3,0.333,9.009009009009
"12563",667463,716621,"B1",1,3,0.333,9.009009009009
"12564",667463,716655,"A",1,-1,0.667,-1.49925037481259
"12565",667463,716709,"B1",1,0,0,NA
"12566",667463,716744,"A",1,1,1,1
"12567",667463,716782,"A",1,6,0.667,8.99550224887557
"12568",667463,716797,"A++",1,0,0,NA
"12569",667463,716835,"A+",1,6,0.667,8.99550224887557
"12570",667463,716901,"B2",1,4,1.666,2.40096038415366
"12571",667463,716921,"A+",1,-4,1,-4
"12572",667463,716958,"A",1,13,0.667,19.4902548725637
"12573",667463,716984,"B1",1,3,0,Inf
"12574",667463,717064,"A",1,0,0.667,0
"12575",667463,717099,"A",1,4,0.667,5.99700149925038
"12576",667463,717174,"A",1,6,0.667,8.99550224887557
"12577",667463,717471,"B2",1,9,0.334,26.9461077844312
"12578",667463,717484,"A",1,1,1.667,0.599880023995201
"12579",667463,717570,"A++",1,23,1.667,13.7972405518896
"12580",667463,717622,"A",1,9,0,Inf
"12581",667463,717655,"A++",1,-2,0.667,-2.99850074962519
"12582",667463,717709,"B2",1,2,3,0.666666666666667
"12583",667463,717780,"B2",1,0,0,NA
"12584",667463,717827,"B2",1,-2,2.334,-0.856898029134533
"12585",667463,717894,"B1",1,6,0.333,18.018018018018
"12586",667463,717912,"B1",1,13,0.667,19.4902548725637
"12587",667463,717990,"A++",1,0,0,NA
"12588",667463,718020,"B1",1,11,0.667,16.4917541229385
"12589",667463,718100,"B1",1,16,1,16
"12590",667463,718148,"B1",1,0,0.667,0
"12591",667463,718190,"B1",1,6,0.333,18.018018018018
"12592",667755,716371,"A++",1,9,0.667,13.4932533733133
"12593",667755,716465,"A",1,1,0.333,3.003003003003
"12594",667755,716498,"A",1,1,0.667,1.49925037481259
"12595",667755,716524,"A",1,-1,0.667,-1.49925037481259
"12596",667755,716554,"A++",1,-1,0.667,-1.49925037481259
"12597",667755,716602,"A",1,-4,0.667,-5.99700149925038
"12598",667755,716623,"A",1,1,0.667,1.49925037481259
"12599",667755,716684,"A",1,6,0.333,18.018018018018
"12600",667755,716706,"A++",1,0,0.667,0
"12601",667755,716731,"A",1,15,0.333,45.045045045045
"12602",667755,716806,"A++",1,10,0.667,14.9925037481259
"12603",667755,716840,"A",1,2,1.667,1.1997600479904
"12604",667755,716892,"A",1,3,0.667,4.49775112443778
"12605",667755,716903,"A",1,-2,0.667,-2.99850074962519
"12606",667755,716945,"A+",1,4,0.667,5.99700149925038
"12607",667755,717004,"A",1,4,0.667,5.99700149925038
"12608",667755,717071,"B1",1,9,0.667,13.4932533733133
"12609",667755,717090,"A",1,-2,0.667,-2.99850074962519
"12610",667755,717109,"A",1,7,0.667,10.4947526236882
"12611",667755,717144,"A",1,13,1.667,7.79844031193761
"12612",667755,717187,"A",1,7,1,7
"12613",667755,717235,"A++",1,8,1.334,5.99700149925038
"12614",667755,717265,"A",1,-6,1.667,-3.59928014397121
"12615",667755,717339,"B1",1,10,0,Inf
"12616",667755,717381,"A",1,4,0.667,5.99700149925038
"12617",667755,717405,"A++",1,1,0.334,2.99401197604791
"12618",667755,717437,"B2",1,10,0.334,29.9401197604791
"12619",667755,717478,"A",1,15,0.667,22.4887556221889
"12620",667755,717522,"A",1,4,0.667,5.99700149925038
"12621",667755,717560,"A",1,-7,1.667,-4.19916016796641
"12622",667755,717616,"A",1,-2,1.667,-1.1997600479904
"12623",667755,717726,"B1",1,12,0.333,36.036036036036
"12624",667755,717751,"B1",1,-4,0.667,-5.99700149925038
"12625",667755,717780,"A",1,-4,0.667,-5.99700149925038
"12626",667755,717799,"B1",1,5,1.667,2.999400119976
"12627",667755,717838,"A",1,-4,0.667,-5.99700149925038
"12628",667755,717861,"A",1,1,0.667,1.49925037481259
"12629",667755,717908,"B2",1,1,0.667,1.49925037481259
"12630",668338,716792,"B1",1,-1,1.667,-0.599880023995201
"12631",668338,717002,"A",1,6,1.667,3.59928014397121
"12632",668338,717253,"B2",1,10,1.667,5.99880023995201
"12633",668338,717459,"B1",1,12,0.666,18.018018018018
"12634",668338,717771,"A",1,1,0.667,1.49925037481259
"12635",668338,717831,"B2",1,-2,0.667,-2.99850074962519
"12636",668338,718028,"A",1,28,1.667,16.7966406718656
"12637",668338,718287,"B2",1,14,1.667,8.39832033593281
"12638",668338,718313,"A++",1,3,0.334,8.98203592814372
"12639",668338,718365,"B2",1,-2,1.667,-1.1997600479904
"12640",668470,717041,"B2",1,0,0.333,0
"12641",668665,717840,"B1",1,25,1.333,18.754688672168
"12642",668665,717900,"B2",1,-2,2.666,-0.750187546886722
"12643",668665,717982,"A",1,41,0.667,61.4692653673164
"12644",668665,718055,"B2",1,14,2.667,5.249343832021
"12645",668665,718119,"A++",1,9,0.667,13.4932533733133
"12646",668665,718135,"A",1,10,0.667,14.9925037481259
"12647",668665,718203,"A",1,8,2.667,2.99962504686914
"12648",668665,718243,"B2",1,17,1.334,12.7436281859071
"12649",668665,718290,"A++",1,8,2,4
"12650",668665,718352,"A",1,3,2.667,1.12485939257593
"12651",668665,718578,"B1",1,18,1,18
"12652",668665,718647,"B2",1,5,3,1.66666666666667
"12653",668665,718741,"B1",1,7,1.667,4.19916016796641
"12654",668674,716400,"A",1,7,0.667,10.4947526236882
"12655",668674,716410,"A+",1,6,0.666,9.009009009009
"12656",668674,716470,"A",1,-3,0.667,-4.49775112443778
"12657",668674,716472,"B1",1,4,0.667,5.99700149925038
"12658",668674,716512,"A",1,-3,1,-3
"12659",668674,716564,"B2",1,-2,1,-2
"12660",668674,716614,"B1",1,2,0.667,2.99850074962519
"12661",668674,716657,"A",1,9,0.667,13.4932533733133
"12662",668674,716665,"B1",1,-4,0.667,-5.99700149925038
"12663",668674,716726,"A",1,2,1.667,1.1997600479904
"12664",668674,716758,"B1",1,3,0.667,4.49775112443778
"12665",668674,716788,"A",1,-2,0.667,-2.99850074962519
"12666",668674,716790,"A+",1,3,0.333,9.009009009009
"12667",668674,716841,"B2",1,0,1.667,0
"12668",668674,716864,"A",1,6,0.667,8.99550224887557
"12669",668674,716904,"A",1,12,0.667,17.9910044977511
"12670",668674,716930,"A+",1,2,1,2
"12671",668674,716995,"A",1,3,0.667,4.49775112443778
"12672",668674,717030,"A",1,13,0,Inf
"12673",668674,717043,"A++",1,6,0.666,9.009009009009
"12674",668674,717081,"A",1,6,0.333,18.018018018018
"12675",668674,717100,"A",1,2,0.667,2.99850074962519
"12676",668674,717137,"A",1,19,0.333,57.057057057057
"12677",668674,717154,"B2",1,9,0.333,27.027027027027
"12678",668674,717227,"A++",1,0,0.334,0
"12679",668674,717272,"A",1,4,0.667,5.99700149925038
"12680",668674,717295,"A",1,-5,1.667,-2.999400119976
"12681",668674,717344,"B1",1,1,1,1
"12682",668674,717379,"A+",1,15,0,Inf
"12683",668674,717409,"A++",1,-5,1.334,-3.74812593703149
"12684",668674,717449,"B2",1,19,1.667,11.3977204559088
"12685",668674,717494,"A+",1,2,0.334,5.98802395209581
"12686",668674,717538,"A",1,12,1.667,7.19856028794241
"12687",668674,717574,"A+",1,21,0,Inf
"12688",668674,717595,"A+",1,-3,1.334,-2.24887556221889
"12689",668674,717646,"A",1,-6,0.667,-8.99550224887557
"12690",668674,717663,"A",1,-4,0.667,-5.99700149925038
"12691",668674,717705,"A++",1,0,0.334,0
"12692",668674,717725,"A",1,1,0.667,1.49925037481259
"12693",668674,717761,"A",1,13,1.333,9.75243810952738
"12694",668674,717800,"A++",1,1,1,1
"12695",668674,717831,"B1",1,1,1.667,0.599880023995201
"12696",668674,717865,"B1",1,7,0.333,21.021021021021
"12697",668674,717884,"A++",1,4,0.333,12.012012012012
"12698",668674,717911,"B2",1,22,1.667,13.1973605278944
"12699",668674,717970,"A",1,-8,2.667,-2.99962504686914
"12700",668674,718009,"B2",1,1,0.667,1.49925037481259
"12701",668674,718037,"B2",1,2,1,2
"12702",668674,718086,"A++",1,5,0.333,15.015015015015
"12703",668674,718112,"B2",1,10,0.667,14.9925037481259
"12704",668754,717770,"B2",1,13,1.667,7.79844031193761
"12705",668754,717964,"B2",1,6,1.667,3.59928014397121
"12706",668754,718594,"B1",1,-5,2.667,-1.87476565429321
"12707",668868,717039,"B2",1,15,4,3.75
"12708",668868,717145,"B2",1,3,0.667,4.49775112443778
"12709",668868,717286,"B2",1,-1,1.667,-0.599880023995201
"12710",668868,717308,"A",1,10,0.333,30.03003003003
"12711",668868,717351,"A",1,9,1.333,6.75168792198049
"12712",668868,718359,"A++",1,10,0.333,30.03003003003
"12713",668868,718423,"A+",1,18,1,18
"12714",668868,718464,"A",1,4,0.667,5.99700149925038
"12715",668868,718512,"B1",1,0,0.667,0
"12716",668868,718548,"A++",1,0,1,0
"12717",668868,718582,"A",1,-2,1.334,-1.49925037481259
"12718",668868,718607,"A++",1,1,0.334,2.99401197604791
"12719",668868,718629,"A++",1,9,0.333,27.027027027027
"12720",668868,718660,"B1",1,7,0.667,10.4947526236882
"12721",668868,718727,"B2",1,-1,1.334,-0.749625187406297
"12722",668868,718772,"A++",1,-3,1.667,-1.7996400719856
"12723",668873,717012,"B2",1,16,0.667,23.9880059970015
"12724",668873,717092,"B2",1,0,0.667,0
"12725",668941,716766,"A",1,11,1.333,8.25206301575394
"12726",668941,716797,"A",1,0,1.667,0
"12727",668941,716886,"A",1,3,1.667,1.7996400719856
"12728",668941,716921,"B1",1,0,0.667,0
"12729",668941,716984,"B1",1,-4,0.667,-5.99700149925038
"12730",668941,716995,"A+",1,-4,1,-4
"12731",668941,717019,"A++",1,9,1,9
"12732",668941,717048,"B1",1,13,0.667,19.4902548725637
"12733",668941,717064,"A",1,-3,1,-3
"12734",668941,717099,"A",1,-8,1.667,-4.79904019196161
"12735",668941,717155,"B1",1,-1,0.667,-1.49925037481259
"12736",668941,717195,"B1",1,2,0.667,2.99850074962519
"12737",668941,717259,"A",1,12,1,12
"12738",668941,717268,"A++",1,9,1,9
"12739",668941,717322,"B1",1,1,1,1
"12740",668941,717357,"A++",1,-4,0.667,-5.99700149925038
"12741",668941,717380,"B1",1,-1,1.334,-0.749625187406297
"12742",668941,717407,"A",1,-1,1,-1
"12743",668941,717424,"A",1,-3,1.667,-1.7996400719856
"12744",668941,717455,"B1",1,9,1,9
"12745",668941,717502,"B2",1,2,1.334,1.49925037481259
"12746",668941,718272,"A++",1,16,0,Inf
"12747",668941,718311,"B2",1,4,1,4
"12748",668941,718359,"A",1,1,1.334,0.749625187406297
"12749",668941,718382,"B2",1,0,1.666,0
"12750",668941,718481,"B2",1,3,0.333,9.009009009009
"12751",668941,718527,"B2",1,4,1.334,2.99850074962519
"12752",668942,717706,"B2",1,4,0.667,5.99700149925038
"12753",668942,717775,"B2",1,18,0.667,26.9865067466267
"12754",668970,716359,"A++",1,4,0.667,5.99700149925038
"12755",668970,716387,"A",1,32,1.333,24.0060015003751
"12756",668970,716424,"B2",1,18,0.667,26.9865067466267
"12757",668970,716449,"A",1,4,0.334,11.9760479041916
"12758",668970,716486,"B2",1,16,0.667,23.9880059970015
"12759",668970,716516,"A",1,3,1.667,1.7996400719856
"12760",668970,716581,"B1",1,15,2.334,6.426735218509
"12761",668970,716599,"A",1,-1,1.667,-0.599880023995201
"12762",668970,716663,"B2",1,6,1.334,4.49775112443778
"12763",668970,716692,"A",1,6,1,6
"12764",668970,716730,"A++",1,0,0,NA
"12765",668970,716748,"B1",1,2,0.667,2.99850074962519
"12766",668970,716759,"A+",1,0,0,NA
"12767",668970,716791,"A",1,12,1.667,7.19856028794241
"12768",668970,717227,"B2",1,17,0.667,25.4872563718141
"12769",668970,717269,"A+",1,-2,0.334,-5.98802395209581
"12770",668970,717282,"B1",1,15,0.667,22.4887556221889
"12771",668970,717319,"B1",1,3,0.667,4.49775112443778
"12772",668970,717355,"A+",1,7,1.334,5.24737631184408
"12773",668970,717378,"A++",1,4,0.667,5.99700149925038
"12774",668970,717394,"B2",1,2,1.334,1.49925037481259
"12775",668970,717451,"A",1,-4,0.667,-5.99700149925038
"12776",668970,717504,"B2",1,7,0.334,20.9580838323354
"12777",668970,717523,"B2",1,14,1.333,10.5026256564141
"12778",668970,717572,"B2",1,14,1.666,8.40336134453781
"12779",668970,717724,"B2",1,5,1.667,2.999400119976
"12780",668984,716712,"B2",1,9,0.667,13.4932533733133
"12781",668984,717685,"B1",1,23,0.667,34.4827586206897
"12782",668984,717793,"A",1,4,0.333,12.012012012012
"12783",668984,718198,"A",1,3,0,Inf
"12784",668984,718225,"A++",1,0,0,NA
"12785",668984,718262,"B2",1,37,1,37
"12786",668984,718330,"B2",1,13,0.333,39.039039039039
"12787",668984,718345,"B2",1,-3,1.667,-1.7996400719856
"12788",668984,718377,"A",1,1,0.333,3.003003003003
"12789",668984,718526,"B2",1,14,2,7
"12790",668984,718566,"B1",1,0,1.667,0
"12791",669060,716385,"B1",1,1,0.667,1.49925037481259
"12792",669060,716423,"B2",1,-1,1.333,-0.750187546886722
"12793",669060,716482,"B1",1,13,0.667,19.4902548725637
"12794",669060,716495,"B1",1,3,0.667,4.49775112443778
"12795",669060,716531,"A",1,3,0.667,4.49775112443778
"12796",669060,716543,"A",1,9,0.333,27.027027027027
"12797",669060,716592,"A++",1,8,2.334,3.42759211653813
"12798",669060,716659,"A",1,0,0.667,0
"12799",669060,716670,"B1",1,3,0.667,4.49775112443778
"12800",669060,716718,"A",1,1,0.667,1.49925037481259
"12801",669060,716736,"A",1,7,0.667,10.4947526236882
"12802",669060,716822,"B2",1,4,3.667,1.09080992637033
"12803",669060,716894,"A",1,-6,1.667,-3.59928014397121
"12804",669060,716918,"B1",1,6,0.667,8.99550224887557
"12805",669060,716979,"B2",1,2,2,1
"12806",669060,717065,"A++",1,6,0.667,8.99550224887557
"12807",669060,717131,"B2",1,34,1.667,20.3959208158368
"12808",669060,717162,"A+",1,3,1,3
"12809",669060,717192,"A",1,1,0.667,1.49925037481259
"12810",669060,717231,"A",1,36,1,36
"12811",669060,717262,"A",1,20,1.667,11.997600479904
"12812",669060,717313,"B2",1,-10,2.667,-3.74953130858643
"12813",669060,717383,"A++",1,0,0,NA
"12814",669060,717444,"A++",1,6,1,6
"12815",669060,717474,"A",1,-4,0.334,-11.9760479041916
"12816",669060,717503,"B2",1,-1,2.333,-0.42863266180883
"12817",669060,717540,"B1",1,13,0,Inf
"12818",669060,717581,"A",1,7,1.333,5.25131282820705
"12819",669060,717597,"B2",1,-2,0.667,-2.99850074962519
"12820",669060,717672,"B2",1,0,0.334,0
"12821",669060,717680,"A",1,0,0,NA
"12822",669060,717771,"A",1,4,0.667,5.99700149925038
"12823",669060,717800,"A",1,11,0.333,33.033033033033
"12824",669060,717831,"B2",1,-4,0.667,-5.99700149925038
"12825",669060,717849,"A",1,12,0.667,17.9910044977511
"12826",669060,717906,"B1",1,9,1.667,5.39892021595681
"12827",669060,717931,"A++",1,6,0.667,8.99550224887557
"12828",669060,717965,"B2",1,3,1.334,2.24887556221889
"12829",669060,718046,"A",1,0,0.667,0
"12830",669060,718056,"B1",1,6,0.667,8.99550224887557
"12831",669060,718093,"B2",1,4,2.667,1.49981252343457
"12832",669060,718166,"B2",1,8,1.334,5.99700149925038
"12833",669060,718241,"B2",1,12,2,6
"12834",669060,718293,"A",1,4,0.667,5.99700149925038
"12835",669060,718376,"B1",1,16,0.667,23.9880059970015
"12836",669060,718419,"B1",1,4,0.333,12.012012012012
"12837",669060,718441,"A",1,-5,1.667,-2.999400119976
"12838",669060,718483,"A",1,3,2,1.5
"12839",669060,718517,"A++",1,10,1.667,5.99880023995201
"12840",669060,718574,"B1",1,8,2.667,2.99962504686914
"12841",669060,718627,"B2",1,0,1.667,0
"12842",669060,718674,"B1",1,-4,0.667,-5.99700149925038
"12843",669060,718731,"B1",1,13,2.667,4.87439070116235
"12844",669084,716367,"A",1,-3,0.667,-4.49775112443778
"12845",669084,716402,"A++",1,-2,1.334,-1.49925037481259
"12846",669084,716450,"B1",1,-2,0.667,-2.99850074962519
"12847",669084,716483,"A",1,6,0.334,17.9640718562874
"12848",669084,716489,"A",1,-2,1,-2
"12849",669084,716514,"A++",1,-2,0.333,-6.006006006006
"12850",669084,716553,"A++",1,0,0.667,0
"12851",669084,716583,"B2",1,15,0,Inf
"12852",669084,716604,"A+",1,1,0,Inf
"12853",669084,716636,"A++",1,1,1,1
